Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex
35,41,150,1,b,3298,1,25,F
35,42,0,0,n,1617,1,25,F
35,43,100,1,b,5730,1,25,F
35,44,150,0,n,3011,1,25,F
35,45,50,0,n,2661,1,25,F
35,46,100,0,n,3813,1,25,F
35,47,0,1,b,1495,1,25,F
35,48,50,1,b,2093,1,25,F
35,49,100,0,n,2774,1,25,F
35,50,150,0,n,3036,1,25,F
35,51,0,1,b,1316,1,25,F
35,52,0,0,n,2371,1,25,F
35,53,100,1,b,2489,1,25,F
35,54,50,0,n,1350,1,25,F
35,55,150,1,b,4596,1,25,F
35,56,50,1,b,1200,1,25,F
35,57,150,0,n,3850,1,25,F
35,58,100,0,n,3820,1,25,F
35,59,150,1,b,1494,1,25,F
35,60,100,1,b,2260,1,25,F
35,61,0,1,b,957,1,25,F
35,62,0,0,n,1386,1,25,F
35,63,50,0,n,3780,1,25,F
35,64,50,1,b,1695,1,25,F
35,65,150,0,n,2400,1,25,F
35,66,0,1,b,2242,1,25,F
35,67,150,1,n,1651,0,25,F
35,68,0,0,n,1789,1,25,F
35,69,50,0,n,2945,1,25,F
35,70,50,1,b,1211,1,25,F
35,71,100,1,b,1350,1,25,F
35,72,100,0,n,3468,1,25,F
35,73,100,1,b,2693,1,25,F
35,74,100,0,n,1852,1,25,F
35,75,150,1,b,1452,1,25,F
35,76,0,0,n,3551,1,25,F
35,77,0,1,b,1828,1,25,F
35,78,50,1,b,3211,1,25,F
35,79,50,0,n,1734,1,25,F
35,80,150,0,n,4243,1,25,F
35,81,50,0,n,3023,1,25,F
35,82,0,1,b,970,1,25,F
35,83,150,0,n,2501,1,25,F
35,84,50,1,b,3010,1,25,F
35,85,100,1,b,2821,1,25,F
35,86,0,0,n,1961,1,25,F
35,87,150,1,b,5621,1,25,F
35,88,100,0,n,2176,1,25,F
35,89,100,0,n,1819,1,25,F
35,90,50,1,b,1598,1,25,F
35,91,0,1,b,1072,1,25,F
35,92,150,1,b,3952,1,25,F
35,93,150,0,n,2381,1,25,F
35,94,50,0,n,4743,1,25,F
35,95,100,1,b,1567,1,25,F
35,96,0,0,n,5018,1,25,F
47,1,0,0,n,2438,1,18,F
47,2,150,0,n,3716,1,18,F
47,3,150,1,b,3202,1,18,F
47,4,100,1,n,6310,0,18,F
47,5,50,1,n,3276,0,18,F
47,6,50,0,n,2746,1,18,F
47,8,0,1,b,1846,1,18,F
47,9,150,0,n,3596,1,18,F
47,10,150,1,b,2572,1,18,F
47,11,50,0,n,2871,1,18,F
47,12,0,0,n,2889,1,18,F
47,13,0,1,b,1418,1,18,F
47,14,100,0,n,5737,1,18,F
47,16,50,1,n,2527,0,18,F
47,17,100,0,n,3539,1,18,F
47,18,150,1,b,2649,1,18,F
47,19,50,0,n,2274,1,18,F
47,20,50,1,b,1790,1,18,F
47,21,100,0,n,2765,1,18,F
47,22,0,0,n,1689,1,18,F
47,23,0,1,b,1119,1,18,F
47,24,150,0,n,5607,1,18,F
47,25,150,0,n,4432,1,18,F
47,26,50,0,n,2946,1,18,F
47,27,50,1,b,4551,1,18,F
47,28,100,1,b,4607,1,18,F
47,29,0,1,b,1030,1,18,F
47,30,0,0,n,1602,1,18,F
47,31,150,1,n,4533,0,18,F
47,32,100,0,n,5707,1,18,F
47,33,50,1,b,3190,1,18,F
47,34,100,1,b,4948,1,18,F
47,35,150,1,b,5841,1,18,F
47,36,0,0,n,1731,1,18,F
47,37,100,1,b,4850,1,18,F
47,38,150,0,n,4343,1,18,F
47,39,0,1,b,1245,1,18,F
47,40,50,0,n,1471,1,18,F
47,41,150,1,b,2903,1,18,F
47,42,0,0,n,1399,1,18,F
47,43,100,1,b,3186,1,18,F
47,44,150,0,n,4305,1,18,F
47,45,50,0,n,1971,1,18,F
47,46,100,0,n,2792,1,18,F
47,47,0,1,b,3201,1,18,F
47,48,50,1,b,4045,1,18,F
47,49,100,0,n,2885,1,18,F
47,50,150,0,n,3920,1,18,F
47,51,0,1,b,1343,1,18,F
47,52,0,0,n,1103,1,18,F
47,53,100,1,b,3532,1,18,F
47,54,50,0,n,1102,1,18,F
47,55,150,1,n,4265,0,18,F
47,56,50,1,b,1398,1,18,F
47,57,150,0,n,1313,1,18,F
47,58,100,0,n,2634,1,18,F
47,59,150,1,b,1888,1,18,F
47,60,100,1,b,3945,1,18,F
47,61,0,1,b,979,1,18,F
47,62,0,0,n,1033,1,18,F
47,63,50,0,n,1401,1,18,F
47,64,50,1,b,1180,1,18,F
47,65,150,0,n,3445,1,18,F
47,66,0,1,b,1756,1,18,F
47,67,150,1,b,5058,1,18,F
47,68,0,0,n,2403,1,18,F
47,69,50,0,n,1702,1,18,F
47,70,50,1,b,1628,1,18,F
47,71,100,1,b,1595,1,18,F
47,72,100,0,n,4522,1,18,F
47,73,100,1,b,1326,1,18,F
47,74,100,0,n,2258,1,18,F
47,75,150,1,b,2013,1,18,F
47,77,0,1,b,1800,1,18,F
47,78,50,1,b,4738,1,18,F
47,79,50,0,n,1117,1,18,F
47,80,150,0,n,3979,1,18,F
47,81,50,0,n,3538,1,18,F
47,82,0,1,b,1126,1,18,F
47,84,50,1,b,3760,1,18,F
47,85,100,1,n,4112,0,18,F
47,86,0,0,n,1527,1,18,F
47,87,150,1,b,3612,1,18,F
47,88,100,0,n,3016,1,18,F
47,89,100,0,b,5514,0,18,F
47,90,50,1,b,3485,1,18,F
47,91,0,1,b,942,1,18,F
47,92,150,1,n,6261,0,18,F
47,93,150,0,b,5515,0,18,F
47,94,50,0,n,1323,1,18,F
47,95,100,1,b,1939,1,18,F
47,96,0,0,n,3950,1,18,F
4,1,0,0,n,1985,1,21,F
4,2,150,0,n,6425,1,21,F
4,3,150,1,b,1810,1,21,F
4,4,100,1,b,2543,1,21,F
4,5,50,1,b,2553,1,21,F
4,6,50,0,b,1812,0,21,F
4,7,100,0,n,2824,1,21,F
4,8,0,1,b,1064,1,21,F
4,9,150,0,n,4954,1,21,F
4,10,150,1,b,2043,1,21,F
4,11,50,0,n,2637,1,21,F
4,12,0,0,n,1293,1,21,F
4,13,0,1,b,1030,1,21,F
4,14,100,0,n,2937,1,21,F
4,15,100,1,b,1402,1,21,F
4,16,50,1,b,3012,1,21,F
4,17,100,0,n,1971,1,21,F
4,18,150,1,b,1743,1,21,F
4,19,50,0,n,1332,1,21,F
4,20,50,1,b,1003,1,21,F
4,21,100,0,n,1971,1,21,F
4,22,0,0,n,1702,1,21,F
4,23,0,1,b,1347,1,21,F
4,24,150,0,n,2973,1,21,F
4,25,150,0,b,3518,0,21,F
4,26,50,0,n,1640,1,21,F
4,27,50,1,b,3254,1,21,F
4,28,100,1,n,2284,0,21,F
4,29,0,1,b,1205,1,21,F
4,30,0,0,n,2502,1,21,F
4,31,150,1,b,2094,1,21,F
4,32,100,0,n,2852,1,21,F
4,33,50,1,b,1751,1,21,F
4,34,100,1,b,2402,1,21,F
4,35,150,1,b,2576,1,21,F
4,36,0,0,n,2254,1,21,F
4,37,100,1,b,3047,1,21,F
4,38,150,0,n,2354,1,21,F
4,39,0,1,b,2610,1,21,F
4,40,50,0,n,1109,1,21,F
4,41,150,1,b,2322,1,21,F
4,42,0,0,n,1355,1,21,F
4,43,100,1,b,1680,1,21,F
4,44,150,0,n,1778,1,21,F
4,45,50,0,n,1512,1,21,F
4,46,100,0,n,1080,1,21,F
4,47,0,1,b,1093,1,21,F
4,48,50,1,b,1622,1,21,F
4,49,100,0,n,3156,1,21,F
4,50,150,0,n,1341,1,21,F
4,51,0,1,b,1451,1,21,F
4,52,0,0,n,1842,1,21,F
4,53,100,1,b,1399,1,21,F
4,54,50,0,n,901,1,21,F
4,55,150,1,b,4307,1,21,F
4,56,50,1,b,1958,1,21,F
4,57,150,0,n,2510,1,21,F
4,58,100,0,n,2717,1,21,F
4,59,150,1,b,1274,1,21,F
4,60,100,1,b,3171,1,21,F
4,61,0,1,b,982,1,21,F
4,62,0,0,n,1684,1,21,F
4,63,50,0,n,3823,1,21,F
4,64,50,1,b,1370,1,21,F
4,65,150,0,n,1565,1,21,F
4,66,0,1,b,1192,1,21,F
4,67,150,1,b,1668,1,21,F
4,68,0,0,n,1538,1,21,F
4,69,50,0,n,1710,1,21,F
4,70,50,1,b,2027,1,21,F
4,71,100,1,b,1197,1,21,F
4,72,100,0,n,6484,1,21,F
4,73,100,1,b,1167,1,21,F
4,74,100,0,n,1829,1,21,F
4,75,150,1,n,2120,0,21,F
4,76,0,0,n,2594,1,21,F
4,77,0,1,b,1064,1,21,F
4,78,50,1,b,2826,1,21,F
4,79,50,0,n,1097,1,21,F
4,80,150,0,n,1326,1,21,F
4,81,50,0,n,3614,1,21,F
4,82,0,1,b,892,1,21,F
4,83,150,0,n,1096,1,21,F
4,84,50,1,b,1967,1,21,F
4,85,100,1,b,1585,1,21,F
4,86,0,0,n,1588,1,21,F
4,87,150,1,b,2856,1,21,F
4,88,100,0,n,1270,1,21,F
4,89,100,0,n,1939,1,21,F
4,90,50,1,b,1276,1,21,F
4,92,150,1,b,1423,1,21,F
4,93,150,0,n,1330,1,21,F
4,94,50,0,n,2752,1,21,F
4,95,100,1,b,1331,1,21,F
4,96,0,0,n,1078,1,21,F
26,1,0,0,n,2775,1,27,F
26,2,150,0,n,2129,1,27,F
26,3,150,1,b,1548,1,27,F
26,4,100,1,b,4776,1,27,F
26,5,50,1,b,2467,1,27,F
26,6,50,0,n,3523,1,27,F
26,7,100,0,n,4751,1,27,F
26,8,0,1,b,1177,1,27,F
26,9,150,0,n,2698,1,27,F
26,10,150,1,b,4729,1,27,F
26,11,50,0,n,3871,1,27,F
26,12,0,0,n,1516,1,27,F
26,13,0,1,b,1507,1,27,F
26,14,100,0,n,2007,1,27,F
26,15,100,1,b,2156,1,27,F
26,16,50,1,b,1658,1,27,F
26,17,100,0,n,3726,1,27,F
26,18,150,1,b,2106,1,27,F
26,19,50,0,n,2255,1,27,F
26,20,50,1,b,2031,1,27,F
26,21,100,0,n,2178,1,27,F
26,22,0,0,b,1375,0,27,F
26,23,0,1,b,1225,1,27,F
26,24,150,0,b,2612,0,27,F
26,25,150,0,n,1004,1,27,F
26,26,50,0,n,1845,1,27,F
26,27,50,1,b,1545,1,27,F
26,28,100,1,b,1919,1,27,F
26,29,0,1,b,1098,1,27,F
26,30,0,0,n,1270,1,27,F
26,31,150,1,b,5922,1,27,F
26,32,100,0,n,2646,1,27,F
26,33,50,1,b,1991,1,27,F
26,34,100,1,b,2531,1,27,F
26,35,150,1,b,5373,1,27,F
26,36,0,0,n,1135,1,27,F
26,38,150,0,n,3467,1,27,F
26,39,0,1,b,1002,1,27,F
26,40,50,0,n,1190,1,27,F
26,41,150,1,b,2782,1,27,F
26,42,0,0,n,1142,1,27,F
26,43,100,1,n,3661,0,27,F
26,44,150,0,n,2262,1,27,F
26,45,50,0,n,1345,1,27,F
26,46,100,0,n,2639,1,27,F
26,47,0,1,b,1259,1,27,F
26,48,50,1,b,1359,1,27,F
26,49,100,0,n,2689,1,27,F
26,50,150,0,n,1417,1,27,F
26,51,0,1,b,1144,1,27,F
26,52,0,0,n,1087,1,27,F
26,53,100,1,b,2620,1,27,F
26,54,50,0,n,1046,1,27,F
26,55,150,1,b,3141,1,27,F
26,56,50,1,b,1153,1,27,F
26,57,150,0,n,2143,1,27,F
26,58,100,0,n,1324,1,27,F
26,59,150,1,b,1536,1,27,F
26,60,100,1,b,2958,1,27,F
26,61,0,1,b,1143,1,27,F
26,62,0,0,n,1637,1,27,F
26,63,50,0,n,1783,1,27,F
26,64,50,1,b,2652,1,27,F
26,65,150,0,n,3243,1,27,F
26,66,0,1,b,1135,1,27,F
26,67,150,1,b,4616,1,27,F
26,68,0,0,n,918,1,27,F
26,69,50,0,n,1878,1,27,F
26,70,50,1,b,1621,1,27,F
26,71,100,1,b,1296,1,27,F
26,72,100,0,n,2889,1,27,F
26,73,100,1,b,1843,1,27,F
26,74,100,0,n,1910,1,27,F
26,75,150,1,b,3006,1,27,F
26,76,0,0,n,2883,1,27,F
26,77,0,1,b,2266,1,27,F
26,78,50,1,b,1857,1,27,F
26,79,50,0,n,1112,1,27,F
26,80,150,0,b,3257,0,27,F
26,81,50,0,n,3586,1,27,F
26,82,0,1,b,910,1,27,F
26,83,150,0,n,2143,1,27,F
26,84,50,1,b,1883,1,27,F
26,85,100,1,b,2350,1,27,F
26,86,0,0,n,2164,1,27,F
26,87,150,1,b,2962,1,27,F
26,88,100,0,n,2992,1,27,F
26,89,100,0,n,2776,1,27,F
26,90,50,1,b,1129,1,27,F
26,91,0,1,b,923,1,27,F
26,92,150,1,b,5046,1,27,F
26,93,150,0,n,1785,1,27,F
26,94,50,0,n,1071,1,27,F
26,95,100,1,b,1154,1,27,F
26,96,0,0,n,3520,1,27,F
39,1,0,0,n,1518,1,18,M
39,2,150,0,n,3277,1,18,M
39,3,150,1,b,2526,1,18,M
39,4,100,1,b,2413,1,18,M
39,5,50,1,b,3305,1,18,M
39,6,50,0,n,2493,1,18,M
39,7,100,0,n,3070,1,18,M
39,8,0,1,b,1446,1,18,M
39,9,150,0,n,3001,1,18,M
39,10,150,1,b,2866,1,18,M
39,11,50,0,b,2372,0,18,M
39,12,0,0,n,2625,1,18,M
39,13,0,1,b,1710,1,18,M
39,14,100,0,n,1673,1,18,M
39,15,100,1,n,3256,0,18,M
39,16,50,1,n,2640,0,18,M
39,17,100,0,n,2787,1,18,M
39,18,150,1,n,2558,0,18,M
39,19,50,0,n,3356,1,18,M
39,20,50,1,n,4112,0,18,M
39,21,100,0,n,3435,1,18,M
39,22,0,0,n,1998,1,18,M
39,23,0,1,b,1889,1,18,M
39,24,150,0,b,2058,0,18,M
39,25,150,0,n,2657,1,18,M
39,26,50,0,n,2481,1,18,M
39,27,50,1,b,2531,1,18,M
39,28,100,1,b,3736,1,18,M
39,29,0,1,b,2325,1,18,M
39,30,0,0,n,2670,1,18,M
39,31,150,1,n,3753,0,18,M
39,32,100,0,n,2375,1,18,M
39,33,50,1,b,2338,1,18,M
39,34,100,1,n,2345,0,18,M
39,35,150,1,b,5263,1,18,M
39,36,0,0,n,3854,1,18,M
39,37,100,1,b,2553,1,18,M
39,38,150,0,n,2420,1,18,M
39,39,0,1,b,2563,1,18,M
39,40,50,0,n,2825,1,18,M
39,41,150,1,n,3019,0,18,M
39,42,0,0,n,2686,1,18,M
39,43,100,1,b,2095,1,18,M
39,44,150,0,n,2741,1,18,M
39,45,50,0,n,2075,1,18,M
39,46,100,0,n,4100,1,18,M
39,47,0,1,b,1474,1,18,M
39,48,50,1,b,1929,1,18,M
39,49,100,0,n,2172,1,18,M
39,50,150,0,n,2154,1,18,M
39,51,0,1,b,1254,1,18,M
39,52,0,0,n,1853,1,18,M
39,53,100,1,b,2559,1,18,M
39,54,50,0,n,1915,1,18,M
39,55,150,1,n,3262,0,18,M
39,56,50,1,b,4375,1,18,M
39,57,150,0,b,3061,0,18,M
39,58,100,0,b,2852,0,18,M
39,59,150,1,n,2710,0,18,M
39,60,100,1,b,2044,1,18,M
39,61,0,1,b,1310,1,18,M
39,62,0,0,n,1842,1,18,M
39,63,50,0,n,3324,1,18,M
39,64,50,1,n,1496,0,18,M
39,65,150,0,n,2416,1,18,M
39,66,0,1,b,1193,1,18,M
39,67,150,1,n,2204,0,18,M
39,68,0,0,n,2905,1,18,M
39,69,50,0,n,2856,1,18,M
39,70,50,1,b,1246,1,18,M
39,71,100,1,b,1978,1,18,M
39,72,100,0,n,3901,1,18,M
39,73,100,1,b,2444,1,18,M
39,74,100,0,n,2629,1,18,M
39,75,150,1,n,4068,0,18,M
39,76,0,0,n,3020,1,18,M
39,77,0,1,b,1152,1,18,M
39,78,50,1,n,2743,0,18,M
39,79,50,0,n,2058,1,18,M
39,80,150,0,n,3299,1,18,M
39,81,50,0,n,3362,1,18,M
39,82,0,1,b,3975,1,18,M
39,83,150,0,n,1906,1,18,M
39,84,50,1,b,2704,1,18,M
39,85,100,1,b,3216,1,18,M
39,86,0,0,n,1634,1,18,M
39,87,150,1,n,4060,0,18,M
39,88,100,0,b,1950,0,18,M
39,89,100,0,n,4228,1,18,M
39,90,50,1,b,1715,1,18,M
39,91,0,1,b,1154,1,18,M
39,92,150,1,n,3342,0,18,M
39,93,150,0,n,3347,1,18,M
39,94,50,0,n,2411,1,18,M
39,95,100,1,b,2749,1,18,M
39,96,0,0,b,1183,0,18,M
12,1,0,0,n,1818,1,21,F
12,2,150,0,b,1646,0,21,F
12,3,150,1,b,1527,1,21,F
12,4,100,1,b,3133,1,21,F
12,5,50,1,b,2435,1,21,F
12,6,50,0,n,1251,1,21,F
12,7,100,0,b,2718,0,21,F
12,8,0,1,b,1200,1,21,F
12,9,150,0,n,3312,1,21,F
12,10,150,1,b,4109,1,21,F
12,11,50,0,n,2292,1,21,F
12,12,0,0,n,1820,1,21,F
12,13,0,1,b,1133,1,21,F
12,14,100,0,n,2347,1,21,F
12,15,100,1,b,2967,1,21,F
12,16,50,1,b,2379,1,21,F
12,17,100,0,n,1921,1,21,F
12,18,150,1,b,1966,1,21,F
12,19,50,0,n,3052,1,21,F
12,20,50,1,b,1372,1,21,F
12,21,100,0,n,2839,1,21,F
12,22,0,0,b,3238,0,21,F
12,23,0,1,b,1429,1,21,F
12,24,150,0,n,4437,1,21,F
12,25,150,0,n,2585,1,21,F
12,26,50,0,n,3376,1,21,F
12,27,50,1,b,1669,1,21,F
12,28,100,1,b,3972,1,21,F
12,29,0,1,b,982,1,21,F
12,30,0,0,n,1572,1,21,F
12,31,150,1,n,2311,0,21,F
12,32,100,0,n,3295,1,21,F
12,33,50,1,b,1676,1,21,F
12,34,100,1,b,2236,1,21,F
12,35,150,1,n,2927,0,21,F
12,36,0,0,n,1410,1,21,F
12,37,100,1,b,2582,1,21,F
12,38,150,0,n,2000,1,21,F
12,39,0,1,b,1077,1,21,F
12,40,50,0,n,1434,1,21,F
12,41,150,1,b,1949,1,21,F
12,42,0,0,n,2353,1,21,F
12,43,100,1,b,3343,1,21,F
12,44,150,0,n,1649,1,21,F
12,45,50,0,n,1228,1,21,F
12,46,100,0,n,2079,1,21,F
12,47,0,1,b,1283,1,21,F
12,48,50,1,b,3163,1,21,F
12,49,100,0,n,2124,1,21,F
12,50,150,0,n,3277,1,21,F
12,51,0,1,b,908,1,21,F
12,52,0,0,n,1004,1,21,F
12,53,100,1,b,2104,1,21,F
12,54,50,0,n,1011,1,21,F
12,55,150,1,n,1569,0,21,F
12,56,50,1,b,1258,1,21,F
12,57,150,0,n,2800,1,21,F
12,58,100,0,n,3494,1,21,F
12,59,150,1,b,2989,1,21,F
12,60,100,1,b,2223,1,21,F
12,61,0,1,b,945,1,21,F
12,62,0,0,n,2952,1,21,F
12,63,50,0,n,1514,1,21,F
12,64,50,1,b,1351,1,21,F
12,65,150,0,n,2950,1,21,F
12,66,0,1,b,1506,1,21,F
12,67,150,1,b,1977,1,21,F
12,68,0,0,n,1091,1,21,F
12,69,50,0,n,925,1,21,F
12,70,50,1,b,1225,1,21,F
12,71,100,1,b,5810,1,21,F
12,72,100,0,n,2111,1,21,F
12,73,100,1,b,1874,1,21,F
12,74,100,0,n,1424,1,21,F
12,75,150,1,b,3255,1,21,F
12,76,0,0,b,2231,0,21,F
12,77,0,1,b,2633,1,21,F
12,78,50,1,b,1941,1,21,F
12,79,50,0,n,1064,1,21,F
12,80,150,0,b,1714,0,21,F
12,81,50,0,n,3032,1,21,F
12,82,0,1,b,929,1,21,F
12,83,150,0,n,2776,1,21,F
12,84,50,1,b,3187,1,21,F
12,85,100,1,b,2653,1,21,F
12,86,0,0,n,2254,1,21,F
12,89,100,0,b,2384,0,21,F
12,90,50,1,b,1984,1,21,F
12,91,0,1,b,956,1,21,F
12,92,150,1,n,3489,0,21,F
12,93,150,0,n,2125,1,21,F
12,94,50,0,n,1107,1,21,F
12,95,100,1,b,1516,1,21,F
12,96,0,0,n,2657,1,21,F
20,1,0,0,n,2045,1,19,M
20,2,150,0,n,2964,1,19,M
20,3,150,1,b,1985,1,19,M
20,4,100,1,b,2701,1,19,M
20,5,50,1,b,2771,1,19,M
20,6,50,0,n,1743,1,19,M
20,7,100,0,b,2318,0,19,M
20,8,0,1,b,1199,1,19,M
20,9,150,0,n,3230,1,19,M
20,10,150,1,b,3615,1,19,M
20,11,50,0,n,2954,1,19,M
20,12,0,0,n,1249,1,19,M
20,13,0,1,b,1351,1,19,M
20,14,100,0,n,4693,1,19,M
20,15,100,1,b,4354,1,19,M
20,16,50,1,b,2799,1,19,M
20,17,100,0,n,1909,1,19,M
20,18,150,1,b,2252,1,19,M
20,19,50,0,n,2077,1,19,M
20,20,50,1,b,2016,1,19,M
20,21,100,0,n,2164,1,19,M
20,22,0,0,b,1088,0,19,M
20,23,0,1,b,2585,1,19,M
20,24,150,0,n,2229,1,19,M
20,25,150,0,n,4013,1,19,M
20,26,50,0,n,4880,1,19,M
20,27,50,1,b,2664,1,19,M
20,28,100,1,b,2674,1,19,M
20,29,0,1,b,1310,1,19,M
20,30,0,0,n,1301,1,19,M
20,31,150,1,b,4461,1,19,M
20,32,100,0,n,4564,1,19,M
20,33,50,1,b,1848,1,19,M
20,34,100,1,b,3556,1,19,M
20,35,150,1,b,3159,1,19,M
20,36,0,0,n,1482,1,19,M
20,37,100,1,n,2469,0,19,M
20,38,150,0,n,5339,1,19,M
20,39,0,1,b,1401,1,19,M
20,40,50,0,n,1865,1,19,M
20,41,150,1,b,1954,1,19,M
20,42,0,0,n,1366,1,19,M
20,43,100,1,b,1670,1,19,M
20,44,150,0,b,1541,0,19,M
20,45,50,0,n,1403,1,19,M
20,46,100,0,n,2926,1,19,M
20,47,0,1,b,1562,1,19,M
20,48,50,1,b,2406,1,19,M
20,49,100,0,n,1706,1,19,M
20,50,150,0,n,1716,1,19,M
20,51,0,1,b,1104,1,19,M
20,52,0,0,n,1406,1,19,M
20,53,100,1,b,2073,1,19,M
20,54,50,0,n,1560,1,19,M
20,55,150,1,n,1861,0,19,M
20,56,50,1,b,1014,1,19,M
20,57,150,0,n,2038,1,19,M
20,58,100,0,n,1327,1,19,M
20,59,150,1,b,2725,1,19,M
20,60,100,1,b,1884,1,19,M
20,61,0,1,b,2171,1,19,M
20,62,0,0,n,779,1,19,M
20,63,50,0,n,2106,1,19,M
20,64,50,1,b,1700,1,19,M
20,65,150,0,n,1413,1,19,M
20,66,0,1,b,1239,1,19,M
20,67,150,1,b,2069,1,19,M
20,68,0,0,n,935,1,19,M
20,69,50,0,n,1192,1,19,M
20,70,50,1,b,1334,1,19,M
20,71,100,1,b,2140,1,19,M
20,72,100,0,n,2842,1,19,M
20,73,100,1,b,2444,1,19,M
20,74,100,0,n,1724,1,19,M
20,75,150,1,b,3178,1,19,M
20,76,0,0,n,1580,1,19,M
20,77,0,1,b,842,1,19,M
20,78,50,1,b,2052,1,19,M
20,79,50,0,n,898,1,19,M
20,80,150,0,b,1649,0,19,M
20,81,50,0,n,2090,1,19,M
20,82,0,1,b,1106,1,19,M
20,83,150,0,n,1946,1,19,M
20,84,50,1,b,2308,1,19,M
20,85,100,1,b,1540,1,19,M
20,86,0,0,n,1288,1,19,M
20,87,150,1,b,3400,1,19,M
20,88,100,0,n,1884,1,19,M
20,89,100,0,n,2661,1,19,M
20,90,50,1,b,1730,1,19,M
20,91,0,1,b,885,1,19,M
20,92,150,1,b,2919,1,19,M
20,93,150,0,n,2844,1,19,M
20,94,50,0,n,1494,1,19,M
20,95,100,1,b,1343,1,19,M
20,96,0,0,n,1667,1,19,M
16,1,0,0,n,2652,1,24,F
16,2,150,0,n,5529,1,24,F
16,3,150,1,b,3081,1,24,F
16,4,100,1,b,5655,1,24,F
16,5,50,1,b,3225,1,24,F
16,6,50,0,n,2634,1,24,F
16,7,100,0,n,6214,1,24,F
16,8,0,1,b,2234,1,24,F
16,10,150,1,b,2865,1,24,F
16,11,50,0,n,3664,1,24,F
16,12,0,0,n,2100,1,24,F
16,13,0,1,b,1374,1,24,F
16,14,100,0,b,6694,0,24,F
16,15,100,1,b,4362,1,24,F
16,16,50,1,b,2928,1,24,F
16,17,100,0,n,2527,1,24,F
16,18,150,1,b,2067,1,24,F
16,19,50,0,n,2182,1,24,F
16,20,50,1,b,2095,1,24,F
16,21,100,0,n,2592,1,24,F
16,22,0,0,n,1999,1,24,F
16,23,0,1,b,1786,1,24,F
16,24,150,0,n,5088,1,24,F
16,25,150,0,n,2269,1,24,F
16,26,50,0,n,3333,1,24,F
16,27,50,1,b,1798,1,24,F
16,28,100,1,b,5351,1,24,F
16,29,0,1,b,3111,1,24,F
16,30,0,0,n,2233,1,24,F
16,31,150,1,b,4083,1,24,F
16,32,100,0,n,2052,1,24,F
16,33,50,1,b,2500,1,24,F
16,34,100,1,b,2931,1,24,F
16,35,150,1,b,4050,1,24,F
16,36,0,0,n,1436,1,24,F
16,37,100,1,b,5165,1,24,F
16,38,150,0,n,2662,1,24,F
16,39,0,1,b,1369,1,24,F
16,40,50,0,n,2498,1,24,F
16,41,150,1,b,4047,1,24,F
16,42,0,0,n,1410,1,24,F
16,43,100,1,b,2915,1,24,F
16,44,150,0,n,1810,1,24,F
16,45,50,0,n,2461,1,24,F
16,46,100,0,n,2031,1,24,F
16,47,0,1,b,1975,1,24,F
16,48,50,1,n,2585,0,24,F
16,49,100,0,b,2330,0,24,F
16,50,150,0,n,2552,1,24,F
16,51,0,1,b,1321,1,24,F
16,52,0,0,n,2991,1,24,F
16,53,100,1,b,3386,1,24,F
16,54,50,0,n,1237,1,24,F
16,55,150,1,b,6640,1,24,F
16,56,50,1,b,1939,1,24,F
16,57,150,0,n,2291,1,24,F
16,58,100,0,n,2499,1,24,F
16,59,150,1,b,2898,1,24,F
16,60,100,1,n,1909,0,24,F
16,61,0,1,b,2231,1,24,F
16,62,0,0,n,1416,1,24,F
16,63,50,0,n,1993,1,24,F
16,64,50,1,b,2077,1,24,F
16,65,150,0,n,3281,1,24,F
16,66,0,1,b,2198,1,24,F
16,67,150,1,b,3183,1,24,F
16,68,0,0,n,1499,1,24,F
16,69,50,0,b,5749,0,24,F
16,70,50,1,b,2647,1,24,F
16,71,100,1,b,2520,1,24,F
16,72,100,0,n,3248,1,24,F
16,73,100,1,b,2500,1,24,F
16,74,100,0,n,2199,1,24,F
16,75,150,1,b,3289,1,24,F
16,76,0,0,n,3831,1,24,F
16,77,0,1,b,2938,1,24,F
16,78,50,1,b,3333,1,24,F
16,79,50,0,n,1074,1,24,F
16,80,150,0,n,2660,1,24,F
16,81,50,0,n,3772,1,24,F
16,82,0,1,b,1510,1,24,F
16,83,150,0,n,3478,1,24,F
16,84,50,1,b,1861,1,24,F
16,85,100,1,b,2999,1,24,F
16,86,0,0,n,2133,1,24,F
16,87,150,1,b,3396,1,24,F
16,88,100,0,n,3232,1,24,F
16,89,100,0,n,1756,1,24,F
16,90,50,1,b,2760,1,24,F
16,91,0,1,b,1291,1,24,F
16,92,150,1,b,3674,1,24,F
16,93,150,0,n,2017,1,24,F
16,94,50,0,n,2607,1,24,F
16,95,100,1,b,1983,1,24,F
16,96,0,0,n,2225,1,24,F
37,1,0,0,n,1780,1,19,M
37,2,150,0,n,3019,1,19,M
37,3,150,1,b,2061,1,19,M
37,4,100,1,b,2472,1,19,M
37,5,50,1,n,2281,0,19,M
37,6,50,0,n,1967,1,19,M
37,7,100,0,n,2233,1,19,M
37,8,0,1,b,1242,1,19,M
37,9,150,0,n,3319,1,19,M
37,10,150,1,b,3403,1,19,M
37,11,50,0,n,2464,1,19,M
37,12,0,0,n,1922,1,19,M
37,13,0,1,b,1271,1,19,M
37,14,100,0,n,2640,1,19,M
37,15,100,1,b,1869,1,19,M
37,16,50,1,b,3312,1,19,M
37,17,100,0,n,3062,1,19,M
